,Category,Rank,Title,Price,Title Length
1358,Education Teaching,59,Defining Moments in Black History: Reading Between the Lies,-2.0,59
1359,Education Teaching,60,"Coloring Books for Kids & Toddlers: Animals Coloring: Children Activity Books for Kids Ages 2-4, 4-8, Boys, Girls, Fun Early Learning, Relaxation for ... Workbooks, Toddler Coloring Book (Volume 1)",4.56,197
1360,Education Teaching,61,The Giver,-2.0,9
1361,Education Teaching,62,Catholic High School Entrance Exams: COOP * HSPT * TACHS (Kaplan Test Prep),11.35,75
1362,Education Teaching,63,Fiske Guide to Colleges 2018,20.18,28
1363,Education Teaching,64,180 Days of Reading for First Grade (180 Days of Practice),17.99,58
1364,Education Teaching,65,"Cracking the AP World History Exam 2018, Premium Edition (College Test Preparation)",17.3,83
1365,Education Teaching,66,National Electrical Code 2017,53.99,29
1366,Education Teaching,67,"Python Crash Course: A Hands-On, Project-Based Introduction to Programming",27.16,74
1367,Education Teaching,68,Official GRE Super Power Pack 2/E,47.99,33
1368,Education Teaching,69,"Scholastic Success with Reading Comprehension, Grade 4",5.99,54
1369,Education Teaching,70,180 Days of Reading for Kindergarten (180 Days of Practice),16.99,59
1370,Education Teaching,71,The Only Grammar Book You'll Ever Need: A One-Stop Source for Every Writing Assignment,5.77,86
1371,Education Teaching,72,Esperanza Rising,-2.0,16
1372,Education Teaching,73,Teach Like a Champion 2.0: 62 Techniques that Put Students on the Path to College,27.22,81
1373,Education Teaching,74,"Barron's AP Biology, 6th Edition",12.91,32
1374,Education Teaching,75,Dr. Pestana's Surgery Notes: Top 180 Vignettes for the Surgical Wards (Kaplan Test Prep),20.66,88
1375,Education Teaching,76,"9 Practice Tests for the SAT, 2018 Edition: Extra Preparation to Help Achieve an Excellent Score (College Test Preparation)",17.54,123
1376,Education Teaching,77,"The Blue Book of Grammar and Punctuation: An Easy-to-Use Guide with Clear Rules, Real-World Examples, and Reproducible Quizzes",8.87,126
1377,Education Teaching,78,Teacher Record Book,4.99,19
1378,Education Teaching,79,"Letter Tracing Book for Preschoolers: Letter Tracing Book, Practice For Kids, Ages 3-5, Alphabet Writing Practice",4.49,113
1379,Education Teaching,80,"Cracking the SSAT & ISEE, 2018 Edition: All the Strategies, Practice, and Review You Need to Help Get a Higher Score (Private Test Preparation)",13.59,143
1380,Education Teaching,81,Hatchet,-2.0,7
1381,Education Teaching,82,Grit: The Power of Passion and Perseverance,14.99,43
1382,Education Teaching,83,ACT Prep Plus 2018: 5 Practice Tests + Proven Strategies + Online (Kaplan Test Prep),21.75,84
1383,Education Teaching,84,For White Folks Who Teach in the Hood... and the Rest of Y'all Too: Reality Pedagogy and Urban Education,10.87,104
1384,Education Teaching,85,Med-Surg Success: A Q&A Review Applying Critical Thinking to Test Taking (Davis's Q&a Success),32.01,94
1385,Education Teaching,86,"2017 ? 2018 Student Planner; Get Shit Done: 6?x9? Academic Planner and Daily Organizer, August 2017 ? July 2018 (Daily and Weekly Planners, Organizers ... for College, University and High School)",8.09,195
1386,Education Teaching,87,"Smart but Scattered Teens: The ""Executive Skills"" Program for Helping Teens Reach Their Potential",12.2,97
1387,Education Teaching,88,Ready-Set-Learn: Cursive Writing Practice Grd 2-3,3.32,49
1388,Education Teaching,89,Lost at School: Why Our Kids with Behavioral Challenges are Falling Through the Cracks and How We Can Help Them,10.19,111
1389,Education Teaching,90,Sight Word Readers Parent Pack: Learning the First 50 Sight Words Is a Snap!,19.79,76
1390,Education Teaching,91,"Living Language Spanish, Complete Edition",39.99,41
1391,Education Teaching,92,"Scholastic Success With: Grammar, Grade 3 (Scholastic Success with Workbooks: Grammar)",5.99,86
1392,Education Teaching,93,"Gifted and Talented Test Preparation: Gifted test prep book for the OLSAT, NNAT2, and COGAT; Workbook for children in preschool and kindergarten (Gifted Games)",19.79,159
1393,Education Teaching,94,"Waking Up White, and Finding Myself in the Story of Race",17.99,56
1394,Education Teaching,95,"Prioritization, Delegation, and Assignment: Practice Exercises for the NCLEX Examination, 3e",33.32,92
1395,Education Teaching,96,"Cracking the AP Chemistry Exam, 2018 Edition: Proven Techniques to Help You Score a 5 (College Test Preparation)",13.59,112
1396,Education Teaching,97,Make It Stick: The Science of Successful Learning,21.36,49
1397,Education Teaching,98,"Barron's SAT Subject Test: Math Level 2, 12th Edition",11.55,53
1398,Education Teaching,99,"The Ultimate Scholarship Book 2018: Billions of Dollars in Scholarships, Grants and Prizes",22.51,90
1399,Education Teaching,100,"United States History: Preparing for the Advanced Placement Examination, 2018 Edition",30.12,85
1400,Engineering Transportation,1,The Winter Fortress: The Epic Mission to Sabotage Hitler's Atomic Bomb,9.99,70
1401,Engineering Transportation,2,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",-2.0,62
1402,Engineering Transportation,3,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",16.8,63
1403,Engineering Transportation,4,"The Elements of Style, Fourth Edition",5.82,37
1404,Engineering Transportation,5,Life 3.0: Being Human in the Age of Artificial Intelligence,-2.0,59
1405,Engineering Transportation,6,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",-2.0,63
1406,Engineering Transportation,7,Horse Soldiers: The Extraordinary Story of a Band of US Soldiers Who Rode to Victory in Afghanistan,10.89,99
1407,Engineering Transportation,8,The Art of Invisibility: The World's Most Famous Hacker Teaches You How to Be Safe in the Age of Big Brother and Big Data,-2.0,121
1408,Engineering Transportation,9,The Food Lab: Better Home Cooking Through Science,33.96,49
1409,Engineering Transportation,10,Code Girls: The Untold Story of the American Women Code Breakers of World War II,16.8,80
1410,Engineering Transportation,11,Red Famine: Stalin's War on Ukraine,21.0,35
1411,Engineering Transportation,12,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,22.69,73
1412,Engineering Transportation,13,The Old Farmer's Almanac 2018,7.14,29
1413,Engineering Transportation,14,"Ugly's Electrical References, 2017 Edition",14.99,42
1414,Engineering Transportation,15,The Everything Store: Jeff Bezos and the Age of Amazon,-2.0,54
1415,Engineering Transportation,16,"iGen: Why Today?s Super-Connected Kids Are Growing Up Less Rebellious, More Tolerant, Less Happy--and Completely Unprepared for Adulthood--and What That Means for the Rest of Us",22.62,177
1416,Engineering Transportation,17,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,12.7,119
1417,Engineering Transportation,18,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",11.55,62
1418,Engineering Transportation,19,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",14.99,63
1419,Engineering Transportation,20,Long Range Shooting Handbook: Complete Beginner's Guide to Long Range Shooting,1.2,78
1420,Engineering Transportation,21,2017 / 2018 ASVAB For Dummies (For Dummies (Lifestyle)),13.05,55
1421,Engineering Transportation,22,"Guns, Germs and Steel: The Fate of Human Societies",-2.0,50
1422,Engineering Transportation,23,FAR/AIM 2018: Federal Aviation Regulations / Aeronautical Information Manual (FAR/AIM series),12.16,93
1423,Engineering Transportation,24,Nothing Like It In the World: The Men Who Built the Transcontinental Railroad 1863-1869,3.99,87
1424,Engineering Transportation,25,Life 3.0: Being Human in the Age of Artificial Intelligence,15.99,59
1425,Engineering Transportation,26,National Electrical Code 2017,53.99,29
1426,Engineering Transportation,27,Life 3.0: Being Human in the Age of Artificial Intelligence,18.3,59
1427,Engineering Transportation,28,Code Girls: The Untold Story of the American Women Code Breakers of World War II,14.99,80
1428,Engineering Transportation,29,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",11.99,62
1429,Engineering Transportation,30,A QUICK GUIDE TO VALVES,5.0,23
1430,Engineering Transportation,31,"The Sky Below: A True Story of Summits, Space, and Speed [Kindle in Motion]",4.99,75
1431,Engineering Transportation,32,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,9.99,119
1432,Engineering Transportation,33,"Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",-2.0,119
1433,Engineering Transportation,34,EMP: Electromagnetic Pulse (Prepping For Tomorrow Book 1),3.99,57
1434,Engineering Transportation,35,"Voyage of the Damned: A Shocking True Story of Hope, Betrayal, and Nazi Terror",0.55,78
1435,Engineering Transportation,36,WTF?: What's the Future and Why It's Up to Us,-2.0,45
1436,Engineering Transportation,37,The Truck Book,3.99,14
1437,Engineering Transportation,38,Red Famine: Stalin's War on Ukraine,14.99,35
1438,Engineering Transportation,39,"The Big Book of Kombucha: Brewing, Flavoring, and Enjoying the Health Benefits of Fermented Tea",16.96,95
1439,Engineering Transportation,40,Thing Explainer: Complicated Stuff in Simple Words,13.99,50
1440,Engineering Transportation,41,The Everything Store: Jeff Bezos and the Age of Amazon,10.79,54
1441,Engineering Transportation,42,WTF?: What's the Future and Why It's Up to Us,19.47,45
1442,Engineering Transportation,43,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,-2.0,119
1443,Engineering Transportation,44,"U.S. Armed Forces Nuclear, Biological And Chemical Survival Manual",15.29,66
1444,Engineering Transportation,45,Dead Wake: The Last Crossing of the Lusitania,11.18,45
1445,Engineering Transportation,46,Rig Ship for Ultra Quiet,9.95,24
1446,Engineering Transportation,47,"Blockchain Revolution: How the Technology Behind Bitcoin Is Changing Money, Business, and the World",-2.0,99
1447,Engineering Transportation,48,A Man and His Watch: Iconic Watches and Stories from the Men Who Wore Them,18.14,74
1448,Engineering Transportation,49,Red Famine: Stalin's War on Ukraine,-2.0,35
1449,Engineering Transportation,50,"Guns, Germs, and Steel: The Fates of Human Societies",16.49,52
1450,Engineering Transportation,51,The Grid: The Fraying Wires Between Americans and Our Energy Future,1.99,67
1451,Engineering Transportation,52,The Moth Presents All These Wonders: True Stories About Facing the Unknown,17.0,74
1452,Engineering Transportation,53,Ocean Life in the Old Sailing Ship Days,0.99,39
1453,Engineering Transportation,54,"Programming Arduino: Getting Started with Sketches, Second Edition (Tab)",8.48,72
1454,Engineering Transportation,55,Hooked: How to Build Habit-Forming Products,21.94,43
1455,Engineering Transportation,56,"Whitewash: The Story of a Weed Killer, Cancer, and the Corruption of Science",23.9,76
1456,Engineering Transportation,57,The Red Atlas: How the Soviet Union Secretly Mapped the World,22.64,61
1457,Engineering Transportation,58,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,8.66,97
1458,Engineering Transportation,59,The Taking of K-129: How the CIA Used Howard Hughes to Steal a Russian Sub in the Most Daring Covert Operation in History,14.99,121
1459,Engineering Transportation,60,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,14.44,74
1460,Engineering Transportation,61,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,15.99,73
1461,Engineering Transportation,62,Endurance: Shackleton's Incredible Voyage,11.55,41
1462,Engineering Transportation,63,The Radium Girls: The Dark Story of America's Shining Women,15.99,59
1463,Engineering Transportation,64,"Guns, Germs, and Steel: The Fates of Human Societies",9.48,52
1464,Engineering Transportation,65,A QUICK GUIDE TO PUMPS,5.0,22
1465,Engineering Transportation,66,33 Strategies of War,-2.0,20
1466,Engineering Transportation,67,Cracking the PM Interview: How to Land a Product Manager Job in Technology,31.67,74
1467,Engineering Transportation,68,WTF?: What's the Future and Why It's Up to Us,16.99,45
1468,Engineering Transportation,69,The Book of Five Rings,7.99,22
1469,Engineering Transportation,70,The Saga of Pappy Gunn,0.99,22
1470,Engineering Transportation,71,Marijuana Horticulture: The Indoor/Outdoor Medical Grower's Bible,23.7,65
1471,Engineering Transportation,72,A Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution,19.04,80
1472,Engineering Transportation,73,Jenson Button: Life to the Limit: My Autobiography,9.99,50
1473,Engineering Transportation,74,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,10.87,72
1474,Engineering Transportation,75,Meathead: The Science of Great Barbecue and Grilling,23.79,52
1475,Engineering Transportation,76,2018-2019 Tropical Beaches 2-Year Pocket Planner,5.21,48
1476,Engineering Transportation,77,"The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution",-2.0,90
1477,Engineering Transportation,78,The Radium Girls: The Dark Story of America's Shining Women,18.35,59
1478,Engineering Transportation,79,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",13.59,70
1479,Engineering Transportation,80,Dead Wake: The Last Crossing of the Lusitania,11.99,45
1480,Engineering Transportation,81,LOT-EK: Objects + Operations,34.0,28
1481,Engineering Transportation,82,The Everything Store: Jeff Bezos and the Age of Amazon,12.99,54
1482,Engineering Transportation,83,"iGen: Why Today's Super-Connected Kids Are Growing Up Less Rebellious, More Tolerant, Less Happy--and Completely Unprepared for Adulthood--and What That Means for the Rest of Us",12.99,177
1483,Engineering Transportation,84,Color Coded EZ Tabs for the 2017 National Electrical Code,17.05,57
1484,Engineering Transportation,85,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",16.69,62
1485,Engineering Transportation,86,The Help,11.08,8
1486,Engineering Transportation,87,The Omnivore's Dilemma: A Natural History of Four Meals,-2.0,55
1487,Engineering Transportation,88,How To Brew: Everything You Need to Know to Brew Great Beer Every Time,16.96,70
1488,Engineering Transportation,89,Girls Auto Clinic Glove Box Guide,17.0,33
1489,Engineering Transportation,90,C#: Learn C# in One Day and Learn It Well. C# for Beginners with Hands-on Project. (Learn Coding Fast with Hands-On Project Book 3),2.99,131
1490,Engineering Transportation,91,Pocket Ref 4th Edition,11.01,22
1491,Engineering Transportation,92,"Granite Mountain: The Firsthand Account of a Tragic Wildfire, Its Lone Survivor, and the Firefighters Who Made the Ultimate Sacrifice",10.87,133
1492,Engineering Transportation,93,"Blockchain Revolution: How the Technology Behind Bitcoin Is Changing Money, Business, and the World",21.31,99
1493,Engineering Transportation,94,The Electra Story: The Dramatic History of Aviation's Most Controversial Airliner,3.99,81
1494,Engineering Transportation,95,The Inevitable: Understanding the 12 Technological Forces That Will Shape Our Future,-2.0,84
1495,Engineering Transportation,96,On Killing: The Psychological Cost of Learning to Kill in War and Society,13.39,73
1496,Engineering Transportation,97,"Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",19.03,119
1497,Engineering Transportation,98,"Pirate Women: The Princesses, Prostitutes, and Privateers Who Ruled the Seven Seas",1.99,82
1498,Engineering Transportation,99,Silent Spring,9.14,13
1499,Engineering Transportation,100,Tomorrowland: Our Journey from Science Fiction to Science Fact,5.39,62
1500,Gay Lesbian,1,Bromosexual,0.99,11
1501,Gay Lesbian,2,Jared's Evolution (Jared & Kieran Book 1),3.99,41
1502,Gay Lesbian,3,Stryke First: The Rock Series book 5,3.99,36
1503,Gay Lesbian,4,The Subs Club,0.99,13
1504,Gay Lesbian,5,Shiver,3.99,6
1505,Gay Lesbian,6,Alpha's Heart: An M/M Shifter Mpreg Romance  (Northern Pines Den Book 1),2.99,72
1506,Gay Lesbian,7,Cinnamon Spiced Omega: An M/M Omegaverse Mpreg Romance (The Hollydale Omegas Book 2),2.99,84
1507,Gay Lesbian,8,"Safe and Sound (Twist of Fate, Book 2)",3.99,38
1508,Gay Lesbian,9,Alpha's Mates: An MMM Mpreg Romance (Northern Pines Den Book 2),2.99,63
1509,Gay Lesbian,10,Bad Habitzz 2 (A Jewel City Tale),7.99,33
1510,Gay Lesbian,11,FRET (The Rock Series Book 1),0.99,29
1511,Gay Lesbian,12,Two-Man Advantage,3.99,17
1512,Gay Lesbian,13,Who'd Have Thought,9.99,18
1513,Gay Lesbian,14,The Billionaire's Nanny (A MFM Romance),0.99,39
1514,Gay Lesbian,15,One Wrong Step: A Demon and Warlock MM Standalone Story,3.49,55
1515,Gay Lesbian,16,Up for the Challenge,3.99,20
1516,Gay Lesbian,17,"Locked in Silence (Pelican Bay, Book 1)",3.99,39
1517,Gay Lesbian,18,Finding Gunnar,2.99,14
1518,Gay Lesbian,19,Jinxed: The Rock Series book 2,0.99,30
1519,Gay Lesbian,20,Eyes Like Those,9.99,15
1520,Gay Lesbian,21,Loving Noah,0.99,11
1521,Gay Lesbian,22,Call Me by Your Name: A Novel,-2.0,29
1522,Gay Lesbian,23,Recoil,0.99,6
1523,Gay Lesbian,24,Falcon's Fox: The Rock Series Book 4,1.99,36
1524,Gay Lesbian,25,Sanctuary (Gay Mpreg MM Shifter Romance) (A Tale from the Mercy Hills Universe),3.99,79
1525,Gay Lesbian,26,Harley's Achilles (The Rock Series Book 3),0.99,42
1526,Gay Lesbian,27,Theft by Finding: Diaries (1977-2002),-2.0,37
1527,Gay Lesbian,28,Flourish,0.99,8
1528,Gay Lesbian,29,Memories of You: An Mpreg Romance,2.99,33
1529,Gay Lesbian,30,Uncaged Hearts,0.99,14
1530,Gay Lesbian,31,Clipped (The Clipped Saga Book 1),3.99,33
